Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Remarks
,dnstwist_dns_active,http://iicl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://ilcl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://uocl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://ioco.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://8ocl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://iofl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://jocl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://io.cl.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://icol.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://iolc.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://oicl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://eocl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://iucl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://iacl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://iecl.com,iocl.com,Indian Oil Corporation Limited (IOCL),Unlabeled,03-05-2026,,cse_match_score=0.875000;source_file=dnstwist
,dnstwist_dns_active,http://irctcc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://ircts.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://itrctc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://irct.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://rctc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://ircrc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://irctv.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://irctx.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://irvtc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://urctc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://ir.ctc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://rictc.co.in,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),Unlabeled,03-05-2026,,cse_match_score=0.909091;source_file=dnstwist
,dnstwist_dns_active,http://isro.in,isro.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://jioj.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jio7.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioa.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiod.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioh.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiom.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jion.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiot.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiox.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioy.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiof.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jios.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiow.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioz.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiou.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiop.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jio4.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiol.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioc.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioq.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiov.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiog.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioi.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiok.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiob.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jioe.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jio9.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jim.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://nio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jmo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://kio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://bio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jko.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jig.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jho.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://hio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://zio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jik.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jyo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://ji0.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://jl0.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://j10.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jlo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://j1o.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://j-io.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://jjio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://kjio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://ujio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://njio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://hjio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://j8io.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://juio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jijo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://mjio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiuo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jmio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jnio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jkio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://joio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jiko.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jhio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://ijio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://jo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://juo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://mio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://j9o.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jjo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://j8o.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://uio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://ji9.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jii.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://iio.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://joo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://joi.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://ijo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jiocom.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://jie.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jeo.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jia.com,jio.com,Jio,Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvin.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://myvix.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://myfi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myti.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://mywi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvk.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvy.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvm.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://mivi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://lyvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myva.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myui.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://mysvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://yvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://myv.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://myi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://mybi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvo.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myci.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jyvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://mygi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://muvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://myvu.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://m.yvi.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.923077;source_file=dnstwist
,dnstwist_dns_active,http://myve.in,myvi.in,Vodafone Idea (VI),Unlabeled,03-05-2026,,cse_match_score=0.857143;source_file=dnstwist
,dnstwist_dns_active,http://jfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://cfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://ofintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://kvintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://ifintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://lefintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.880000;source_file=dnstwist
,dnstwist_dns_active,http://kfin-tech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://jkfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://kdfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://kmfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://okfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://lkfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://kifintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://krfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://fintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://kfitech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://kfntech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.956522;source_file=dnstwist
,dnstwist_dns_active,http://kkfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.960000;source_file=dnstwist
,dnstwist_dns_active,http://kfuntech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://lfintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://krintech.com,kfintech.com,Kfintech,Unlabeled,03-05-2026,,cse_match_score=0.916667;source_file=dnstwist
,dnstwist_dns_active,http://nicf.gov.in,nic.gov.in,National Informatics Centre (NIC),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://nmc.gov.in,nic.gov.in,National Informatics Centre (NIC),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nib.gov.in,nic.gov.in,National Informatics Centre (NIC),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nia.gov.in,nha.gov.in,National Health Authority (NHA),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nie.gov.in,nic.gov.in,National Informatics Centre (NIC),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://mic.gov.in,nic.gov.in,National Informatics Centre (NIC),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nhai.gov.in,nha.gov.in,National Health Authority (NHA),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://nja.gov.in,nha.gov.in,National Health Authority (NHA),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://mha.gov.in,nha.gov.in,National Health Authority (NHA),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nha.in,nha.gov.in,National Health Authority (NHA),Unlabeled,03-05-2026,,cse_match_score=1.000000;source_file=dnstwist
,dnstwist_dns_active,http://npp.gov.in,npr.gov.in,npr,Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://nqr.gov.in,npr.gov.in,npr,Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://netpob.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://metpnb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://netpmd.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.800000;source_file=dnstwist
,dnstwist_dns_active,http://netpn.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://netnb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://netpb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://ntpnb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.947368;source_file=dnstwist
,dnstwist_dns_active,http://betpnb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://netpng.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.900000;source_file=dnstwist
,dnstwist_dns_active,http://ne.tpnb.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,03-05-2026,,cse_match_score=0.888889;source_file=dnstwist
,dnstwist_dns_active,http://nsc.gov.in,nrsc.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,03-05-2026,,cse_match_score=0.952381;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.banke.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.banki.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bankd.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.banka.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bani.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.fank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bink.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.rank.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.bamk.in,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,03-05-2026,,cse_match_score=0.860000;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.1bank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
,dnstwist_dns_active,http://onlinesbi.sbi.ibank.in,airtelpayments.bank.in,Airtel,Unlabeled,03-05-2026,,cse_match_score=0.933333;source_file=dnstwist
